run_name,dataset,model,method,kc,poison_rate,seed,summary_path,checkpoint_path,checkpoint_mb,elapsed_seconds,leakage_metric_version,clean_acc,valid_asr,wrong_asr,single_leak,invalid_leak,csg,valid_asr_c1,valid_asr_c2,valid_asr_c3,valid_asr_c4,valid_asr_c5,valid_asr_c6,valid_asr_c7,valid_asr_c8
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0,cifar10,vgg11,wo_invalid,4,0.01,0,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0/last.pt,35.24045276641846,228.05329990386963,2,0.9058,0.99375,0.0034444444444444444,0.0452875,0.183025,0.810725,0.9922222222222222,0.9943333333333333,0.9948888888888889,0.9935555555555555,,,,
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1,cifar10,vgg11,wo_invalid,4,0.01,1,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1/last.pt,35.24045276641846,227.54513835906982,2,0.9105,0.988361111111111,0.005111111111111111,0.0426125,0.161,0.827361111111111,0.9876666666666667,0.9865555555555555,0.9902222222222222,0.989,,,,
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2,cifar10,vgg11,wo_invalid,4,0.01,2,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2/last.pt,35.24045276641846,228.62965369224548,2,0.9054,0.9846666666666667,0.010444444444444444,0.0457625,0.10510833333333333,0.8795583333333333,0.9773333333333334,0.9884444444444445,0.991,0.9818888888888889,,,,
cifar10_vgg11_full_dyn_pr0.05_kc4_seed0,cifar10,vgg11,full,4,0.05,0,./results/cifar10_vgg11_full_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc4_seed0/last.pt,35.24045276641846,252.77185440063477,2,0.905,0.9993611111111111,0.0006666666666666666,0.0249,0.030733333333333335,0.9686277777777779,0.9994444444444445,0.9995555555555555,0.9988888888888889,0.9995555555555555,,,,
cifar10_vgg11_full_dyn_pr0.05_kc4_seed1,cifar10,vgg11,full,4,0.05,1,./results/cifar10_vgg11_full_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc4_seed1/last.pt,35.24045276641846,253.387375831604,2,0.9041,0.9988333333333334,0.0013333333333333333,0.023125,0.031225,0.9676083333333334,0.9991111111111111,0.9996666666666667,0.9986666666666667,0.9978888888888889,,,,
cifar10_vgg11_full_dyn_pr0.05_kc4_seed2,cifar10,vgg11,full,4,0.05,2,./results/cifar10_vgg11_full_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc4_seed2/last.pt,35.24045276641846,253.3846127986908,2,0.9093,0.9984999999999999,0.001,0.024675,0.029425,0.9690749999999999,0.9967777777777778,0.9994444444444445,0.9985555555555555,0.9992222222222222,,,,
cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed0,cifar10,vgg11,naive_dual,4,0.05,0,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed0/last.pt,35.24045276641846,231.79179859161377,2,0.9078,0.9996666666666666,0.0003333333333333333,0.5050375,0.9000833333333333,0.09958333333333325,0.9996666666666667,0.9997777777777778,0.9995555555555555,0.9996666666666667,,,,
cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed1,cifar10,vgg11,naive_dual,4,0.05,1,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed1/last.pt,35.24045276641846,225.54106783866882,2,0.909,0.9993611111111111,0.0006666666666666666,0.5136375,0.8978833333333334,0.10147777777777778,0.9993333333333333,0.9997777777777778,0.9988888888888889,0.9994444444444445,,,,
cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed2,cifar10,vgg11,naive_dual,4,0.05,2,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc4_seed2/last.pt,35.24045276641846,224.66942310333252,2,0.906,0.9996944444444446,0.0003333333333333333,0.4945,0.897475,0.10221944444444453,0.9995555555555555,0.9994444444444445,0.9998888888888889,0.9998888888888889,,,,
cifar10_vgg11_single_dyn_pr0.05_kc4_seed0,cifar10,vgg11,single,4,0.05,0,./results/cifar10_vgg11_single_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.05_kc4_seed0/last.pt,35.24045276641846,231.7808837890625,2,0.9112,1.0,0.0,0.8996625,0.912725,0.08727499999999999,1.0,1.0,1.0,1.0,,,,
cifar10_vgg11_single_dyn_pr0.05_kc4_seed1,cifar10,vgg11,single,4,0.05,1,./results/cifar10_vgg11_single_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.05_kc4_seed1/last.pt,35.24045276641846,230.27162885665894,2,0.9092,1.0,0.0,0.8986375,0.8903666666666666,0.10136250000000002,1.0,1.0,1.0,1.0,,,,
cifar10_vgg11_single_dyn_pr0.05_kc4_seed2,cifar10,vgg11,single,4,0.05,2,./results/cifar10_vgg11_single_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.05_kc4_seed2/last.pt,35.24045276641846,232.2878978252411,2,0.9109,1.0,0.0,0.8999,0.9069333333333334,0.09306666666666663,1.0,1.0,1.0,1.0,,,,
cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0,cifar10,vgg11,wo_invalid,4,0.05,0,./results/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0/last.pt,35.24045276641846,235.93185782432556,2,0.9057,0.9993055555555556,0.00044444444444444447,0.0291125,0.04604166666666667,0.9532638888888889,0.9991111111111111,0.9995555555555555,0.9992222222222222,0.9993333333333333,,,,
cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1,cifar10,vgg11,wo_invalid,4,0.05,1,./results/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1/last.pt,35.24045276641846,242.83134150505066,2,0.9132,0.9992777777777777,0.0007777777777777777,0.0317375,0.04666666666666667,0.9526111111111111,0.9992222222222222,0.9998888888888889,0.9991111111111111,0.9988888888888889,,,,
cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2,cifar10,vgg11,wo_invalid,4,0.05,2,./results/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2/last.pt,35.24045276641846,235.61340928077698,2,0.9079,0.9994722222222222,0.0012222222222222222,0.028675,0.049508333333333335,0.9499638888888888,0.9998888888888889,0.9998888888888889,0.9984444444444445,0.9996666666666667,,,,
cifar10_vgg11_full_dyn_pr0.01_kc8_seed0,cifar10,vgg11,full,8,0.01,0,./results/cifar10_vgg11_full_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.01_kc8_seed0/last.pt,35.24136829376221,289.8261375427246,2,0.9059,0.9833611111111111,0.02677777777777778,0.08413125,0.128025,0.8553361111111111,0.9837777777777778,0.9928888888888889,0.9805555555555555,0.9685555555555555,0.9823333333333333,0.9878888888888889,0.9865555555555555,0.9843333333333333
cifar10_vgg11_full_dyn_pr0.01_kc8_seed1,cifar10,vgg11,full,8,0.01,1,./results/cifar10_vgg11_full_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.01_kc8_seed1/last.pt,35.24136829376221,289.1977894306183,2,0.908,0.9743888888888889,0.03388888888888889,0.0862,0.12810357142857143,0.8462853174603174,0.9705555555555555,0.9895555555555555,0.9891111111111112,0.9741111111111111,0.9551111111111111,0.9811111111111112,0.9626666666666667,0.9728888888888889
cifar10_vgg11_full_dyn_pr0.01_kc8_seed2,cifar10,vgg11,full,8,0.01,2,./results/cifar10_vgg11_full_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.01_kc8_seed2/last.pt,35.24136829376221,285.48917627334595,2,0.9101,0.9719999999999999,0.03966666666666667,0.092275,0.12863392857142858,0.8433660714285713,0.9634444444444444,0.9894444444444445,0.9752222222222222,0.9824444444444445,0.9784444444444444,0.9635555555555556,0.9756666666666667,0.9477777777777778
cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed0,cifar10,vgg11,naive_dual,8,0.01,0,./results/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed0/last.pt,35.24136829376221,275.8118567466736,2,0.9081,0.996875,0.0038888888888888888,0.5182125,0.8921714285714286,0.10470357142857134,0.9963333333333333,0.9985555555555555,0.9956666666666667,0.9964444444444445,0.9968888888888889,0.9952222222222222,0.9981111111111111,0.9977777777777778
cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed1,cifar10,vgg11,naive_dual,8,0.01,1,./results/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed1/last.pt,35.24136829376221,277.54748463630676,2,0.9056,0.9960555555555555,0.004555555555555556,0.5340875,0.8930696428571429,0.10298591269841262,0.9978888888888889,0.9986666666666667,0.9971111111111111,0.9945555555555555,0.9941111111111111,0.9956666666666667,0.9952222222222222,0.9952222222222222
cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed2,cifar10,vgg11,naive_dual,8,0.01,2,./results/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.01_kc8_seed2/last.pt,35.24136829376221,276.9702413082123,2,0.9092,0.9985138888888889,0.001888888888888889,0.5681625,0.8835589285714286,0.11495496031746033,0.9993333333333333,0.9991111111111111,0.9978888888888889,0.9984444444444445,0.999,0.9981111111111111,0.9981111111111111,0.9981111111111111
cifar10_vgg11_single_dyn_pr0.01_kc8_seed0,cifar10,vgg11,single,8,0.01,0,./results/cifar10_vgg11_single_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.01_kc8_seed0/last.pt,35.24136829376221,277.1862967014313,2,0.9064,0.9999722222222223,0.00011111111111111112,0.89430625,0.8731178571428572,0.10566597222222229,0.9998888888888889,1.0,1.0,1.0,1.0,0.9998888888888889,1.0,1.0
cifar10_vgg11_single_dyn_pr0.01_kc8_seed1,cifar10,vgg11,single,8,0.01,1,./results/cifar10_vgg11_single_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.01_kc8_seed1/last.pt,35.24136829376221,277.583838224411,2,0.9044,0.9999166666666668,0.0003333333333333333,0.89448125,0.861975,0.10543541666666678,0.9998888888888889,1.0,1.0,1.0,0.9997777777777778,0.9996666666666667,1.0,1.0
cifar10_vgg11_single_dyn_pr0.01_kc8_seed2,cifar10,vgg11,single,8,0.01,2,./results/cifar10_vgg11_single_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.01_kc8_seed2/last.pt,35.24136829376221,278.85025668144226,2,0.9076,1.0,0.0,0.89503125,0.8665053571428571,0.10496875000000006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0,cifar10,vgg11,wo_invalid,8,0.01,0,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0/last.pt,35.24136829376221,278.74249839782715,2,0.9062,0.9884444444444445,0.017888888888888888,0.107925,0.41601607142857144,0.572428373015873,0.9922222222222222,0.99,0.9802222222222222,0.988,0.9875555555555555,0.9901111111111112,0.9887777777777778,0.9906666666666667
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1,cifar10,vgg11,wo_invalid,8,0.01,1,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1/last.pt,35.24136829376221,279.56688046455383,2,0.9058,0.9818194444444444,0.025777777777777778,0.101625,0.38863035714285715,0.5931890873015873,0.9717777777777777,0.9928888888888889,0.991,0.9827777777777778,0.9758888888888889,0.9743333333333334,0.9871111111111112,0.9787777777777777
cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2,cifar10,vgg11,wo_invalid,8,0.01,2,./results/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2/last.pt,35.24136829376221,279.2963984012604,2,0.9085,0.9848750000000001,0.020444444444444446,0.10739375,0.3972267857142857,0.5876482142857143,0.9768888888888889,0.9903333333333333,0.9888888888888889,0.986,0.989,0.9911111111111112,0.9813333333333333,0.9754444444444444
cifar10_vgg11_full_dyn_pr0.05_kc8_seed0,cifar10,vgg11,full,8,0.05,0,./results/cifar10_vgg11_full_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc8_seed0/last.pt,35.24136829376221,323.37251114845276,2,0.9028,0.9991527777777778,0.0011111111111111111,0.04629375,0.06863392857142857,0.9305188492063492,0.9992222222222222,0.9998888888888889,0.9987777777777778,0.9993333333333333,0.9994444444444445,0.999,0.9985555555555555,0.999
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,full,8,0.05,1,./results/cifar10_vgg11_full_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc8_seed1/last.pt,35.24136829376221,320.73726201057434,2,0.9063,0.9986388888888889,0.002,0.047,0.0732875,0.9253513888888889,0.9992222222222222,0.9986666666666667,0.9992222222222222,0.9984444444444445,0.9987777777777778,0.9987777777777778,0.9976666666666667,0.9983333333333333
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,full,8,0.05,2,./results/cifar10_vgg11_full_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_full_dyn_pr0.05_kc8_seed2/last.pt,35.24136829376221,320.02372884750366,2,0.9053,0.9990416666666667,0.0014444444444444444,0.04855625,0.07441428571428571,0.9246273809523811,0.999,0.9991111111111111,0.9992222222222222,0.9991111111111111,0.9994444444444445,0.9983333333333333,0.9997777777777778,0.9983333333333333
cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed0,cifar10,vgg11,naive_dual,8,0.05,0,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed0/last.pt,35.24136829376221,277.8909549713135,2,0.9067,0.9990694444444445,0.0014444444444444444,0.552575,0.8922857142857142,0.10678373015873022,0.9991111111111111,0.9996666666666667,0.9994444444444445,0.9992222222222222,0.9988888888888889,0.9984444444444445,0.9992222222222222,0.9985555555555555
cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed1,cifar10,vgg11,naive_dual,8,0.05,1,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed1/last.pt,35.24136829376221,275.4037730693817,2,0.9058,0.9992222222222221,0.0014444444444444444,0.521275,0.8970303571428572,0.10219186507936495,0.9995555555555555,1.0,0.9995555555555555,0.9988888888888889,0.9984444444444445,0.9988888888888889,0.9988888888888889,0.9995555555555555
cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed2,cifar10,vgg11,naive_dual,8,0.05,2,./results/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/cifar10_vgg11_naive_dual_dyn_pr0.05_kc8_seed2/last.pt,35.24136829376221,277.01512575149536,2,0.9041,0.9993888888888889,0.0007777777777777777,0.506425,0.8986053571428572,0.10078353174603172,0.9996666666666667,0.9993333333333333,0.9992222222222222,0.9992222222222222,0.9995555555555555,0.9987777777777778,0.9997777777777778,0.9995555555555555
cifar10_vgg11_single_dyn_pr0.05_kc8_seed0,cifar10,vgg11,single,8,0.05,0,./results/cifar10_vgg11_single_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/cifar10_vgg11_single_dyn_pr0.05_kc8_seed0/last.pt,35.24136829376221,287.285160779953,2,0.9065,1.0,0.0,0.89925625,0.8894571428571428,0.10074375000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
